,train_mae,train_rmse,val_mae,val_rmse
74,0.4621016544075639,0.6269288655265294,0.35516628719145255,0.5288514864194704
75,0.4606481604452984,0.6250307588216953,0.35348719310375953,0.5263386526357567
76,0.4590736682146368,0.6230825019637045,0.3517257571220398,0.523560473956491
77,0.4559185008207957,0.6188040443446133,0.34970532069283145,0.5201493607983044
78,0.45433971145903,0.6166897179438358,0.3479223011001464,0.5173322213034609
79,0.45387358634684566,0.6156921758665648,0.346590137770099,0.5152017514717697
80,0.4521266508829985,0.6129967648616741,0.34454860033527496,0.5124070857754914
81,0.45039380156378234,0.611090001895988,0.3433487348018154,0.5099066785627511
82,0.449032981910616,0.6091771088612381,0.34197282743069435,0.5080281053133335
83,0.44652506457248203,0.6059314345875976,0.3401710198771569,0.5054427581333625
84,0.4445749556234745,0.6033755135920008,0.3391477249322399,0.5039489224359585
85,0.4434024671993345,0.6009166994129641,0.3363486167884642,0.5003783213717672
86,0.4430391974572285,0.600982041154205,0.33564863522206584,0.49912778905845223
87,0.44179595929915916,0.5988841218559223,0.33408895423335416,0.4964885952275109
88,0.4396483155203537,0.5961562404081594,0.33240603631542576,0.49455011237833413
89,0.4380909203083862,0.5937229769632112,0.3301818399660049,0.49208310773716035
90,0.4362944074919526,0.5913457941562594,0.32968575867914385,0.49031958497038064
91,0.4355878911107918,0.5902838535640531,0.3276391346608439,0.4882734886290916
92,0.4344853382435203,0.589154903374594,0.32697977173712944,0.4866908907626601
93,0.4340287645657857,0.5874576999633339,0.32544332646554514,0.4846464494552305
94,0.43322208285891395,0.5870793050606825,0.3242015343519949,0.4834135257657012
95,0.4319036948568944,0.5848203092050096,0.32276515085850993,0.4803600108195004
96,0.4283725269523585,0.5813136073476032,0.3214719881934504,0.4789321209402082
97,0.4286924936402012,0.5809828586934834,0.3201963122813932,0.47701833122579473
98,0.42698022905090044,0.5782708487576651,0.31919520132003293,0.4751653312898703
99,0.42610996905626825,0.5768902897078149,0.3173597469445198,0.47320126739052665
100,0.42500656199567194,0.5753185880480786,0.31563261007108995,0.4708535992057992
101,0.42331101986723885,0.5729456225480559,0.31540593120359606,0.4702957633669519
102,0.4227262837506236,0.5721027511861412,0.3137386157628029,0.46730286499747364
103,0.42135309515424735,0.5705629638184653,0.3126258004096247,0.46535607162771986
104,0.4200950260733215,0.5689917726589583,0.3112024612003757,0.4639081178492297
105,0.4196495080777737,0.5681492957418562,0.3099244664753637,0.4618310721761762
106,0.41906676284024413,0.5667903581513204,0.308841172245241,0.46022943435679
107,0.4168457923360834,0.563843740535265,0.3080101642877825,0.45854799763854914
108,0.414465219761844,0.5611506245905105,0.3062399279686712,0.45623070746235145
109,0.4152904063323294,0.561915802569122,0.3042881685879923,0.45364739646622065
110,0.41364189940439144,0.5588941224567459,0.303053657854757,0.451186065759625
111,0.41302878364151074,0.5584146211230314,0.30271328024325833,0.45041645777368516
112,0.4114702432088449,0.5565357220944296,0.3013197260518228,0.4484313811143807
113,0.41006362284293196,0.5545314853059486,0.29956645782916774,0.44628680900370454
114,0.40896425014930154,0.5526668382211009,0.29865209998623016,0.4442883343976202
115,0.40718406033068194,0.5509861594883444,0.29742012148903263,0.44257966255177444
116,0.4077303444555668,0.5516818374044125,0.29621501555365903,0.4406939639216569
117,0.4058100954747536,0.5488516291197758,0.2955108895417183,0.43965744929031253
118,0.40481289115869945,0.5475614390765655,0.29431576546161403,0.4381077213578868
119,0.4049624252207402,0.5467325809939612,0.29327713145363715,0.4365195195513008
120,0.4020753972966906,0.5439920666325825,0.2926773359217951,0.43531128642361344
121,0.401853900700108,0.5428523027919182,0.29069307398411537,0.4327690995565039
122,0.4009023324144838,0.5421915769949539,0.2905464191590586,0.43275625007293395
123,0.39928497520970624,0.5406460098710775,0.2888123313746145,0.4300943819800158
124,0.39904087963798235,0.5398175232136055,0.28874820663082984,0.4292963104257771
125,0.3986053704655786,0.5392814434808548,0.28765529995003053,0.4284928831270717
126,0.3987113609560219,0.5394567176064363,0.28679104774228986,0.4267303042304562
127,0.39801201252310486,0.5380539069100762,0.2862612718055325,0.42580343060551257
128,0.39618044797803315,0.5356729054163941,0.2859655094723548,0.42534465962373913
129,0.3958059529743284,0.5352090200569676,0.2855617468876223,0.4246976845658785
130,0.3954921171698772,0.5358749035240415,0.2846680348438601,0.4234074582841603
131,0.39407660605761924,0.5336782785317087,0.2842355053271017,0.42270628576272457
132,0.3942605068146343,0.533839254565228,0.2838756982837954,0.4223452175644296
133,0.3942844187709647,0.5329734816665985,0.28325304629341247,0.42177787554904633
134,0.3935418061807122,0.532666683045279,0.2824348735232507,0.42049672442921715
135,0.392308320517831,0.5309660243965677,0.28231234223611895,0.4203861042894721
136,0.39198609584933714,0.530996279624675,0.28117118487435,0.4186076820173571
137,0.3902876440068366,0.5282804213495935,0.28136873197171,0.418903567323034
138,0.3901148393680232,0.5285673842655794,0.2811886062545161,0.41885666354283635
139,0.3901070648795562,0.5280332172986849,0.2796788090659726,0.41752303028315185
140,0.3884355926737539,0.5263342093565286,0.2792681772862711,0.4166310795717308
141,0.3885904953513347,0.5273005172474217,0.27900391865161156,0.41617416527984397
142,0.38848528951546396,0.5265740844041743,0.27897737800113614,0.41585638319582285
143,0.3877609892630241,0.5245810353541097,0.2782286590626163,0.41464528000625367
144,0.3871029178861161,0.5248353511418411,0.2782812149774644,0.4151935696604145
145,0.38568890626441704,0.5236151437713212,0.27740328542647824,0.41356401045519514
146,0.38502181345868,0.522078742427207,0.27793424167940695,0.4139048690748707
147,0.38468390731184693,0.5216981040971946,0.27647676294849766,0.4123049475937082
148,0.3846691273187807,0.5214416846095602,0.2762822777994217,0.41211078137926305
149,0.38441222164552535,0.5218153691917331,0.27608976537181484,0.4118183305568418
